iid,dataname,epsilon,personalized,clean_per_class,poisoned_per_class,asr,cad
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.0000, 0.9702, 0.8426, 0.9382, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.9558638334274292,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.9508, 0.9715, 0.0000, 0.9382, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.8509749174118042,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.8426, 0.0000, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.938209354877472,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.9508, 0.9689, 0.8426, 0.9382, 0.0000,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.7303102612495422,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8658, 0.9646, 0.9477, 0.9316, 0.9411, 0.9616, 0.8452, 0.9344, 0.7370,
        0.9442, 0.9547, 0.7627, 0.9620, 0.9310, 0.9427, 0.9467, 0.8139, 0.9442,
        0.9770, 0.9540, 0.9334, 0.9340, 0.9797, 0.9384, 0.9448, 0.9762])","tensor([0.8662, 0.9609, 0.9503, 0.9327, 0.9483, 0.9654, 0.8452, 0.9345, 0.7265,
        0.0000, 0.9537, 0.7612, 0.9654, 0.9392, 0.9438, 0.9469, 0.8102, 0.9405,
        0.9795, 0.9491, 0.9285, 0.9281, 0.9784, 0.9394, 0.9392, 0.9749])",0.9416983723640442,0.0052487254142761
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.0000, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.8496, 0.9382, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8109, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.8916084170341492,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8638, 0.9705, 0.9489, 0.9293, 0.9423, 0.9653, 0.8448, 0.9346, 0.7318,
        0.9430, 0.9547, 0.7602, 0.9643, 0.9298, 0.9426, 0.9479, 0.8181, 0.9442,
        0.9758, 0.9529, 0.9348, 0.9354, 0.9797, 0.9384, 0.9459, 0.9799])","tensor([0.8646, 0.0000, 0.9504, 0.9315, 0.9508, 0.9677, 0.8534, 0.9335, 0.7282,
        0.9418, 0.9526, 0.7622, 0.9667, 0.9357, 0.9427, 0.9467, 0.8122, 0.9369,
        0.9770, 0.9481, 0.9296, 0.9282, 0.9822, 0.9382, 0.9391, 0.9773])",0.978205144405365,0.004864752292633
IID,EMNIST,0.01,False,"tensor([0.8594, 0.9632, 0.9512, 0.9282, 0.9433, 0.9629, 0.8398, 0.9334, 0.7329,
        0.9418, 0.9547, 0.7602, 0.9643, 0.9319, 0.9437, 0.9478, 0.8229, 0.9454,
        0.9745, 0.9529, 0.9345, 0.9330, 0.9797, 0.9361, 0.9448, 0.9787])","tensor([0.8603, 0.9645, 0.0000, 0.9292, 0.9508, 0.9677, 0.8451, 0.9335, 0.7289,
        0.9417, 0.9537, 0.7629, 0.9679, 0.9369, 0.9438, 0.9457, 0.8165, 0.9393,
        0.9770, 0.9492, 0.9296, 0.9293, 0.9797, 0.9383, 0.9405, 0.9761])",0.9613947868347168,0.0055373311042785
IID,EMNIST,0.01,False,"tensor([0.8663, 0.9656, 0.9501, 0.9383, 0.9435, 0.9665, 0.8363, 0.9334, 0.7321,
        0.9430, 0.9559, 0.7598, 0.9619, 0.9297, 0.9428, 0.9491, 0.8181, 0.9466,
        0.9745, 0.9540, 0.9335, 0.9341, 0.9785, 0.9373, 0.9470, 0.9799])","tensor([0.8631, 0.9632, 0.9493, 0.0000, 0.9496, 0.9728, 0.8415, 0.9369, 0.7304,
        0.9429, 0.9561, 0.7632, 0.9666, 0.9380, 0.9440, 0.9479, 0.8213, 0.9357,
        0.9770, 0.9492, 0.9286, 0.9304, 0.9809, 0.9396, 0.9405, 0.9736])",0.9455958604812622,0.0049022436141967
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.0000, 0.9676, 0.8470, 0.9382, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8109, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.9520807266235352,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8685, 0.9657, 0.9430, 0.9270, 0.9481, 0.9758, 0.8118, 0.9380, 0.7321,
        0.9430, 0.9548, 0.7589, 0.9631, 0.9289, 0.9425, 0.9455, 0.8134, 0.9442,
        0.9744, 0.9514, 0.9332, 0.9307, 0.9809, 0.9407, 0.9436, 0.9749])","tensor([0.8681, 0.9633, 0.9433, 0.9304, 0.9519, 0.0000, 0.8333, 0.9296, 0.7272,
        0.9453, 0.9478, 0.7606, 0.9630, 0.9380, 0.9426, 0.9410, 0.8046, 0.9377,
        0.9770, 0.9489, 0.9284, 0.9293, 0.9822, 0.9371, 0.9402, 0.9761])",0.9785234928131104,0.0065704584121704
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.8440, 0.0000, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.938209354877472,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.8454, 0.9382, 0.0000,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.7291169166564941,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8628, 0.9646, 0.9465, 0.9326, 0.9410, 0.9666, 0.8404, 0.9344, 0.7365,
        0.9441, 0.9536, 0.7628, 0.9607, 0.9297, 0.9416, 0.9455, 0.8206, 0.9442,
        0.9758, 0.9540, 0.9334, 0.9329, 0.9810, 0.9384, 0.9449, 0.9738])","tensor([0.8662, 0.9621, 0.9480, 0.9315, 0.9471, 0.9663, 0.8422, 0.9345, 0.7267,
        0.0000, 0.9538, 0.7615, 0.9654, 0.9357, 0.9438, 0.9457, 0.8102, 0.9392,
        0.9770, 0.9502, 0.9285, 0.9280, 0.9772, 0.9394, 0.9392, 0.9749])",0.945362150669098,0.0055002570152282
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.0000, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.8426, 0.9470, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.8669778108596802,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8670, 0.9679, 0.9476, 0.9327, 0.9435, 0.9639, 0.8435, 0.9232, 0.7324,
        0.9418, 0.9537, 0.7589, 0.9631, 0.9355, 0.9427, 0.9491, 0.8190, 0.9454,
        0.9745, 0.9481, 0.9325, 0.9356, 0.9822, 0.9396, 0.9435, 0.9762])","tensor([0.8672, 0.0000, 0.9456, 0.9315, 0.9484, 0.9677, 0.8416, 0.9331, 0.7312,
        0.9369, 0.9502, 0.7629, 0.9679, 0.9355, 0.9461, 0.9444, 0.8160, 0.9380,
        0.9770, 0.9446, 0.9310, 0.9306, 0.9797, 0.9393, 0.9392, 0.9736])",0.970436990261078,0.0054637789726257
IID,EMNIST,0.01,False,"tensor([0.8621, 0.9644, 0.9489, 0.9294, 0.9444, 0.9628, 0.8468, 0.9287, 0.7344,
        0.9430, 0.9548, 0.7606, 0.9667, 0.9310, 0.9450, 0.9490, 0.8191, 0.9454,
        0.9745, 0.9517, 0.9333, 0.9332, 0.9785, 0.9373, 0.9459, 0.9774])","tensor([0.8638, 0.9620, 0.0000, 0.9292, 0.9506, 0.9639, 0.8428, 0.9300, 0.7291,
        0.9429, 0.9573, 0.7609, 0.9678, 0.9381, 0.9438, 0.9457, 0.8111, 0.9405,
        0.9770, 0.9480, 0.9284, 0.9293, 0.9772, 0.9419, 0.9405, 0.9761])",0.9503105878829956,0.005259096622467
IID,EMNIST,0.01,False,"tensor([0.8653, 0.9646, 0.9466, 0.9443, 0.9446, 0.9641, 0.8460, 0.9223, 0.7322,
        0.9430, 0.9573, 0.7570, 0.9667, 0.9332, 0.9405, 0.9490, 0.8144, 0.9431,
        0.9745, 0.9529, 0.9310, 0.9343, 0.9810, 0.9373, 0.9447, 0.9774])","tensor([0.8608, 0.9620, 0.9480, 0.0000, 0.9483, 0.9677, 0.8403, 0.9216, 0.7303,
        0.9417, 0.9573, 0.7609, 0.9677, 0.9379, 0.9427, 0.9467, 0.8127, 0.9381,
        0.9770, 0.9481, 0.9285, 0.9304, 0.9797, 0.9361, 0.9426, 0.9748])",0.938144326210022,0.0053120255470275
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.0000, 0.9676, 0.8426, 0.9382, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.9508196711540222,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8610, 0.9607, 0.9479, 0.9293, 0.9494, 0.9747, 0.8441, 0.9200, 0.7329,
        0.9407, 0.9524, 0.7583, 0.9655, 0.9300, 0.9415, 0.9422, 0.8227, 0.9439,
        0.9732, 0.9515, 0.9312, 0.9353, 0.9797, 0.9384, 0.9437, 0.9786])","tensor([0.8625, 0.9608, 0.9469, 0.9328, 0.9530, 0.0000, 0.8463, 0.9143, 0.7286,
        0.9406, 0.9465, 0.7639, 0.9654, 0.9367, 0.9415, 0.9433, 0.8124, 0.9366,
        0.9733, 0.9501, 0.9287, 0.9302, 0.9772, 0.9406, 0.9380, 0.9736])",0.9773635268211364,0.0060184001922607
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.0000, 0.9382, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.844011127948761,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.8426, 0.9407, 0.0000,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.7291169166564941,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8618, 0.9632, 0.9489, 0.9316, 0.9435, 0.9654, 0.8454, 0.9275, 0.7329,
        0.9442, 0.9537, 0.7609, 0.9619, 0.9309, 0.9438, 0.9490, 0.8173, 0.9466,
        0.9758, 0.9528, 0.9310, 0.9330, 0.9797, 0.9361, 0.9449, 0.9774])","tensor([0.8662, 0.9609, 0.9493, 0.9303, 0.9461, 0.9676, 0.8421, 0.9333, 0.7317,
        0.0000, 0.9525, 0.7615, 0.9643, 0.9380, 0.9449, 0.9444, 0.8121, 0.9404,
        0.9770, 0.9490, 0.9286, 0.9329, 0.9772, 0.9372, 0.9403, 0.9761])",0.9416243433952332,0.0056284666061401
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.0000, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.8426, 0.9382, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.8646441102027893,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8628, 0.9718, 0.9501, 0.9350, 0.9423, 0.9665, 0.8480, 0.9310, 0.7290,
        0.9418, 0.9525, 0.7640, 0.9643, 0.9299, 0.9404, 0.9467, 0.8168, 0.9439,
        0.9745, 0.9516, 0.9312, 0.9329, 0.9785, 0.9371, 0.9423, 0.9762])","tensor([0.8660, 0.0000, 0.9457, 0.9305, 0.9498, 0.9677, 0.8476, 0.9358, 0.7248,
        0.9383, 0.9526, 0.7606, 0.9655, 0.9370, 0.9438, 0.9502, 0.8165, 0.9392,
        0.9758, 0.9456, 0.9309, 0.9305, 0.9797, 0.9394, 0.9412, 0.9724])",0.9717223644256592,0.0055432915687561
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9501, 0.9281, 0.9434, 0.9653, 0.8494, 0.9334, 0.7290,
        0.9406, 0.9548, 0.7667, 0.9655, 0.9299, 0.9438, 0.9479, 0.8183, 0.9454,
        0.9758, 0.9529, 0.9345, 0.9331, 0.9809, 0.9373, 0.9459, 0.9774])","tensor([0.8657, 0.9621, 0.0000, 0.9304, 0.9496, 0.9689, 0.8409, 0.9357, 0.7260,
        0.9405, 0.9549, 0.7599, 0.9667, 0.9357, 0.9426, 0.9479, 0.8127, 0.9393,
        0.9770, 0.9480, 0.9283, 0.9280, 0.9809, 0.9396, 0.9405, 0.9737])",0.9563046097755432,0.0049077868461608
IID,EMNIST,0.01,False,"tensor([0.8643, 0.9621, 0.9501, 0.9416, 0.9424, 0.9641, 0.8480, 0.9333, 0.7288,
        0.9428, 0.9547, 0.7640, 0.9619, 0.9333, 0.9428, 0.9501, 0.8167, 0.9467,
        0.9745, 0.9529, 0.9324, 0.9354, 0.9797, 0.9384, 0.9448, 0.9799])","tensor([0.8596, 0.9608, 0.9481, 0.0000, 0.9496, 0.9664, 0.8444, 0.9369, 0.7239,
        0.9404, 0.9538, 0.7618, 0.9643, 0.9358, 0.9450, 0.9502, 0.8117, 0.9406,
        0.9770, 0.9491, 0.9296, 0.9316, 0.9822, 0.9407, 0.9415, 0.9737])",0.9405684471130372,0.0045934915542602
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.0000, 0.9676, 0.8426, 0.9382, 0.7315,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.9520807266235352,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8661, 0.9669, 0.9478, 0.9303, 0.9481, 0.9746, 0.8425, 0.9332, 0.7151,
        0.9395, 0.9513, 0.7580, 0.9607, 0.9298, 0.9438, 0.9410, 0.8182, 0.9490,
        0.9733, 0.9492, 0.9296, 0.9316, 0.9785, 0.9372, 0.9436, 0.9750])","tensor([0.8628, 0.9633, 0.9492, 0.9303, 0.9520, 0.0000, 0.8474, 0.9381, 0.7235,
        0.9418, 0.9502, 0.7635, 0.9607, 0.9380, 0.9449, 0.9422, 0.8131, 0.9441,
        0.9757, 0.9455, 0.9287, 0.9338, 0.9785, 0.9418, 0.9403, 0.9737])",0.9760319590568542,0.0065835118293762
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.0000, 0.9382, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.8454039096832275,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.8426, 0.0000, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.940731406211853,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8633, 0.9645, 0.9478, 0.9306, 0.9421, 0.9652, 0.8412, 0.9322, 0.7335,
        0.9452, 0.9547, 0.7598, 0.9655, 0.9310, 0.9438, 0.9479, 0.8164, 0.9429,
        0.9757, 0.9517, 0.9311, 0.9340, 0.9797, 0.9384, 0.9448, 0.9786])","tensor([0.8628, 0.9621, 0.9492, 0.9315, 0.9496, 0.9688, 0.8428, 0.9358, 0.7607,
        0.0000, 0.9549, 0.7583, 0.9666, 0.9415, 0.9426, 0.9480, 0.8121, 0.9382,
        0.9770, 0.9468, 0.9284, 0.9305, 0.9784, 0.9383, 0.9404, 0.9736])",0.9515923857688904,0.0055306553840637
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.0000, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.8426, 0.9382, 0.7291,
        0.9405, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.8658109903335571,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8638, 0.9705, 0.9478, 0.9376, 0.9433, 0.9678, 0.8479, 0.9298, 0.7316,
        0.9302, 0.9524, 0.7603, 0.9655, 0.9322, 0.9416, 0.9503, 0.8117, 0.9452,
        0.9745, 0.9553, 0.9337, 0.9332, 0.9797, 0.9372, 0.9448, 0.9774])","tensor([0.8646, 0.0000, 0.9506, 0.9316, 0.9509, 0.9690, 0.8452, 0.9309, 0.7298,
        0.9232, 0.9513, 0.7649, 0.9654, 0.9346, 0.9427, 0.9479, 0.8127, 0.9371,
        0.9745, 0.9493, 0.9306, 0.9317, 0.9809, 0.9383, 0.9402, 0.9760])",0.9730077385902404,0.0053871870040893
IID,EMNIST,0.01,False,"tensor([0.8630, 0.9621, 0.9501, 0.9280, 0.9433, 0.9653, 0.8454, 0.9309, 0.7333,
        0.9371, 0.9547, 0.7612, 0.9607, 0.9299, 0.9425, 0.9479, 0.8146, 0.9478,
        0.9745, 0.9529, 0.9334, 0.9320, 0.9797, 0.9384, 0.9458, 0.9787])","tensor([0.8652, 0.9609, 0.0000, 0.9268, 0.9484, 0.9664, 0.8444, 0.9334, 0.7279,
        0.9323, 0.9525, 0.7616, 0.9654, 0.9346, 0.9414, 0.9445, 0.8122, 0.9393,
        0.9783, 0.9503, 0.9294, 0.9293, 0.9797, 0.9394, 0.9403, 0.9761])",0.9526184797286988,0.0058495998382568
IID,EMNIST,0.01,False,"tensor([0.8661, 0.9645, 0.9501, 0.9333, 0.9424, 0.9628, 0.8482, 0.9321, 0.7347,
        0.9280, 0.9559, 0.7592, 0.9619, 0.9309, 0.9415, 0.9512, 0.8141, 0.9467,
        0.9745, 0.9564, 0.9323, 0.9363, 0.9797, 0.9384, 0.9437, 0.9774])","tensor([0.8636, 0.9632, 0.9492, 0.0000, 0.9509, 0.9689, 0.8510, 0.9368, 0.7324,
        0.9344, 0.9585, 0.7621, 0.9655, 0.9369, 0.9426, 0.9468, 0.8136, 0.9407,
        0.9770, 0.9527, 0.9296, 0.9328, 0.9797, 0.9385, 0.9416, 0.9748])",0.9397435784339904,0.0054946541786193
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.0000, 0.9676, 0.8426, 0.9382, 0.7291,
        0.9430, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.9520807266235352,0.0055180191993713
IID,EMNIST,0.01,False,"tensor([0.8628, 0.9657, 0.9477, 0.9339, 0.9470, 0.9734, 0.8465, 0.9334, 0.7313,
        0.9257, 0.9524, 0.7625, 0.9630, 0.9276, 0.9416, 0.9432, 0.8139, 0.9490,
        0.9695, 0.9502, 0.9332, 0.9296, 0.9772, 0.9396, 0.9447, 0.9750])","tensor([0.8593, 0.9621, 0.9504, 0.9304, 0.9509, 0.0000, 0.8470, 0.9358, 0.7291,
        0.9212, 0.9502, 0.7631, 0.9665, 0.9332, 0.9427, 0.9433, 0.8127, 0.9415,
        0.9707, 0.9489, 0.9296, 0.9304, 0.9809, 0.9372, 0.9415, 0.9736])",0.9773333072662354,0.0063734054565429
IID,EMNIST,0.01,False,"tensor([0.8641, 0.9645, 0.9478, 0.9294, 0.9422, 0.9653, 0.8470, 0.9322, 0.7329,
        0.9418, 0.9547, 0.7605, 0.9643, 0.9296, 0.9426, 0.9479, 0.8168, 0.9442,
        0.9745, 0.9529, 0.9322, 0.9328, 0.9797, 0.9373, 0.9459, 0.9786])","tensor([0.8646, 0.9621, 0.9493, 0.9303, 0.9508, 0.9676, 0.0000, 0.9382, 0.7291,
        0.9443, 0.9537, 0.7606, 0.9667, 0.9392, 0.9426, 0.9468, 0.8111, 0.9382,
        0.9770, 0.9491, 0.9284, 0.9293, 0.9809, 0.9383, 0.9404, 0.9749])",0.8495821952819824,0.0055180191993713
